model_variant,latent_dim,seed,fold_id,target,donor_id,y_true,y_pred
programming_only_pca_jepa,8,107,1,NeuN,H21.33.041,3.684266167,4.344888779954654
programming_only_pca_jepa,8,107,1,NeuN,H21.33.043,4.33890965,3.3478759791023696
programming_only_pca_jepa,8,107,1,NeuN,H21.33.045,1.517992716,1.50062156380332
programming_only_pca_jepa,8,107,2,AT8,H19.33.004,0.017713481,1.6729167824445192
programming_only_pca_jepa,8,107,2,AT8,H20.33.012,0.118152115,0.96483667493411
programming_only_pca_jepa,8,107,2,AT8,H20.33.013,0.048465869,0.3512268145685352
programming_only_pca_jepa,8,107,2,AT8,H20.33.015,0.127550188,1.483524456917642
programming_only_pca_jepa,8,107,2,AT8,H20.33.017,1.978833129,1.8321941770702572
programming_only_pca_jepa,8,107,2,AT8,H20.33.020,1.395571711,1.6309782517440699
programming_only_pca_jepa,8,107,2,AT8,H20.33.030,2.837355384,1.1913981630104902
programming_only_pca_jepa,8,107,2,AT8,H20.33.037,3.455456081,3.466679570130955
programming_only_pca_jepa,8,107,2,AT8,H21.33.002,2.588241585,1.8229481458622585
programming_only_pca_jepa,8,107,2,AT8,H21.33.005,0.365801476,1.4144923924109571
programming_only_pca_jepa,8,107,2,AT8,H21.33.013,2.837021516,1.375628858777532
programming_only_pca_jepa,8,107,2,AT8,H21.33.015,0.266903579,-0.0648371150065401
programming_only_pca_jepa,8,107,2,AT8,H21.33.020,3.296115657,3.180145633593676
programming_only_pca_jepa,8,107,2,AT8,H21.33.022,0.711325686,0.8439098596069501
programming_only_pca_jepa,8,107,2,AT8,H21.33.023,0.228219981,0.8086411988062796
programming_only_pca_jepa,8,107,2,AT8,H21.33.028,0.041366857,0.8897796883426998
programming_only_pca_jepa,8,107,2,AT8,H21.33.035,1.242431161,1.8458909514706598
programming_only_pca_jepa,8,107,2,6e10/A_beta,H19.33.004,0.001294962,3.1389232925404476
programming_only_pca_jepa,8,107,2,6e10/A_beta,H20.33.012,0.000764286,2.281223729132901
programming_only_pca_jepa,8,107,2,6e10/A_beta,H20.33.013,2.249172799,1.7755545131852677
programming_only_pca_jepa,8,107,2,6e10/A_beta,H20.33.015,1.299187906,2.4166324297406976
programming_only_pca_jepa,8,107,2,6e10/A_beta,H20.33.017,2.357342442,2.7662429917989404
programming_only_pca_jepa,8,107,2,6e10/A_beta,H20.33.020,15.29570291,2.7778801067533796
programming_only_pca_jepa,8,107,2,6e10/A_beta,H20.33.030,2.776826055,2.4140359124155424
programming_only_pca_jepa,8,107,2,6e10/A_beta,H20.33.037,1.536472839,4.6189100651194135
programming_only_pca_jepa,8,107,2,6e10/A_beta,H21.33.002,3.362636896,2.618566788009939
programming_only_pca_jepa,8,107,2,6e10/A_beta,H21.33.005,0.7896283,2.8161613179470977
programming_only_pca_jepa,8,107,2,6e10/A_beta,H21.33.013,3.514674635,2.521196339843242
programming_only_pca_jepa,8,107,2,6e10/A_beta,H21.33.015,0.242039104,1.532850019928599
programming_only_pca_jepa,8,107,2,6e10/A_beta,H21.33.020,8.195152303,4.020537066701305
programming_only_pca_jepa,8,107,2,6e10/A_beta,H21.33.022,3.217809436,1.6021991436851
programming_only_pca_jepa,8,107,2,6e10/A_beta,H21.33.023,0.001626802,1.8638771309959665
programming_only_pca_jepa,8,107,2,6e10/A_beta,H21.33.028,0.002016322,2.0230607607577165
programming_only_pca_jepa,8,107,2,6e10/A_beta,H21.33.035,1.736206567,2.753051644528129
programming_only_pca_jepa,8,107,2,GFAP,H19.33.004,1.84526138,7.872502065295727
programming_only_pca_jepa,8,107,2,GFAP,H20.33.012,11.55416389,5.29211769125724
programming_only_pca_jepa,8,107,2,GFAP,H20.33.013,3.945617616,4.59190519458744
programming_only_pca_jepa,8,107,2,GFAP,H20.33.015,9.656225494,7.517437314719993
programming_only_pca_jepa,8,107,2,GFAP,H20.33.017,6.537560306,7.141345287880679
programming_only_pca_jepa,8,107,2,GFAP,H20.33.020,8.862894853,7.5883933256954315
programming_only_pca_jepa,8,107,2,GFAP,H20.33.030,5.747979475,4.901843480020441
programming_only_pca_jepa,8,107,2,GFAP,H20.33.037,9.763428203,12.019020732732425
programming_only_pca_jepa,8,107,2,GFAP,H21.33.002,3.377951777,7.967784130988193
programming_only_pca_jepa,8,107,2,GFAP,H21.33.005,2.845968189,6.3185514898445945
programming_only_pca_jepa,8,107,2,GFAP,H21.33.013,13.36740458,4.798224885041698
programming_only_pca_jepa,8,107,2,GFAP,H21.33.015,2.466604898,5.238515402501348
programming_only_pca_jepa,8,107,2,GFAP,H21.33.020,5.752502989,9.985644320700793
programming_only_pca_jepa,8,107,2,GFAP,H21.33.022,3.046703769,3.871978142895505
programming_only_pca_jepa,8,107,2,GFAP,H21.33.023,3.241905333,5.773181447188093
programming_only_pca_jepa,8,107,2,GFAP,H21.33.028,1.700760978,4.331487713944076
programming_only_pca_jepa,8,107,2,GFAP,H21.33.035,13.30485711,8.843372315272854
programming_only_pca_jepa,8,107,2,Iba1,H19.33.004,6.048013586,2.9999111174907114
programming_only_pca_jepa,8,107,2,Iba1,H20.33.012,2.567704324,3.5851455478655274
programming_only_pca_jepa,8,107,2,Iba1,H20.33.013,4.123424188,3.202047926324783
programming_only_pca_jepa,8,107,2,Iba1,H20.33.015,5.072148371,3.6881108220194396
programming_only_pca_jepa,8,107,2,Iba1,H20.33.017,5.778139261,3.827361788015299
programming_only_pca_jepa,8,107,2,Iba1,H20.33.020,8.657872802,3.9450642975453607
programming_only_pca_jepa,8,107,2,Iba1,H20.33.030,1.179175425,3.412781377816015
programming_only_pca_jepa,8,107,2,Iba1,H20.33.037,1.195535503,4.455310073253634
programming_only_pca_jepa,8,107,2,Iba1,H21.33.002,4.998530112,4.413737651869059
programming_only_pca_jepa,8,107,2,Iba1,H21.33.005,2.740128909,3.0373212073910274
programming_only_pca_jepa,8,107,2,Iba1,H21.33.013,9.513231434,3.9044604757374004
programming_only_pca_jepa,8,107,2,Iba1,H21.33.015,3.975261562,3.290908076059717
programming_only_pca_jepa,8,107,2,Iba1,H21.33.020,10.14681443,4.188517744492631
programming_only_pca_jepa,8,107,2,Iba1,H21.33.022,3.780249904,3.372197934582551
programming_only_pca_jepa,8,107,2,Iba1,H21.33.023,3.724480169,3.7439713580694187
programming_only_pca_jepa,8,107,2,Iba1,H21.33.028,8.930063233,3.39149191687016
programming_only_pca_jepa,8,107,2,Iba1,H21.33.035,2.47034273,3.6039774442653254
programming_only_pca_jepa,8,107,2,NeuN,H19.33.004,3.171711124,3.249921706591534
programming_only_pca_jepa,8,107,2,NeuN,H20.33.012,4.57951719,2.374442408007109
programming_only_pca_jepa,8,107,2,NeuN,H20.33.013,0.342434319,2.8098534259745978
programming_only_pca_jepa,8,107,2,NeuN,H20.33.015,0.222454051,3.246631480034013
programming_only_pca_jepa,8,107,2,NeuN,H20.33.017,2.983323852,1.975817679275179
programming_only_pca_jepa,8,107,2,NeuN,H20.33.020,2.819871517,1.9874250022666187
programming_only_pca_jepa,8,107,2,NeuN,H20.33.030,2.830832156,3.613001460129011
programming_only_pca_jepa,8,107,2,NeuN,H20.33.037,0.934324276,0.7523511164791494
programming_only_pca_jepa,8,107,2,NeuN,H21.33.002,1.473411418,2.741218721392361
programming_only_pca_jepa,8,107,2,NeuN,H21.33.005,3.299673967,3.057439028172216
programming_only_pca_jepa,8,107,2,NeuN,H21.33.013,0.789576499,1.1516474419425557
programming_only_pca_jepa,8,107,2,NeuN,H21.33.015,7.0412262,4.7243347654044525
programming_only_pca_jepa,8,107,2,NeuN,H21.33.020,0.001337497,0.46920897705619424
programming_only_pca_jepa,8,107,2,NeuN,H21.33.022,2.259453834,2.8016420115863774
programming_only_pca_jepa,8,107,2,NeuN,H21.33.023,1.626264866,3.367135168671888
programming_only_pca_jepa,8,107,2,NeuN,H21.33.028,2.073817194,3.836222507817461
programming_only_pca_jepa,8,107,2,NeuN,H21.33.035,6.97957834,4.313913526954961
programming_only_pca_jepa,8,107,3,AT8,H20.33.002,0.009936062,0.5637147753894823
programming_only_pca_jepa,8,107,3,AT8,H20.33.008,1.419477191,0.46991627060991026
programming_only_pca_jepa,8,107,3,AT8,H20.33.016,0.076823969,0.15978225988931238
programming_only_pca_jepa,8,107,3,AT8,H20.33.018,2.011315673,1.9220996961671577
programming_only_pca_jepa,8,107,3,AT8,H20.33.025,0.592027496,0.3705075147634225
programming_only_pca_jepa,8,107,3,AT8,H20.33.028,1.683492812,1.8351685079652158
programming_only_pca_jepa,8,107,3,AT8,H20.33.032,1.91768683,0.5108739667202444
programming_only_pca_jepa,8,107,3,AT8,H20.33.038,0.960635601,2.278865593322437
programming_only_pca_jepa,8,107,3,AT8,H20.33.041,0.680889755,1.391573658523519
programming_only_pca_jepa,8,107,3,AT8,H20.33.044,0.022147665,0.3922524865556577
programming_only_pca_jepa,8,107,3,AT8,H20.33.045,4.062182723,2.529378855887846
programming_only_pca_jepa,8,107,3,AT8,H21.33.018,0.007338071,0.6982858201563786
programming_only_pca_jepa,8,107,3,AT8,H21.33.019,0.011863017,0.5835501604906979
programming_only_pca_jepa,8,107,3,AT8,H21.33.030,0.0080518,0.8104460940642733
programming_only_pca_jepa,8,107,3,AT8,H21.33.037,0.028657524,1.0273358036890263
programming_only_pca_jepa,8,107,3,AT8,H21.33.044,0.929310786,1.0513009392877632
programming_only_pca_jepa,8,107,3,AT8,H21.33.047,0.049362432,0.9462828671521645
programming_only_pca_jepa,8,107,3,6e10/A_beta,H20.33.002,0.000806054,1.774124701094756
programming_only_pca_jepa,8,107,3,6e10/A_beta,H20.33.008,2.520692565,2.480158118283893
programming_only_pca_jepa,8,107,3,6e10/A_beta,H20.33.016,1.869931936,2.3773351273949808
programming_only_pca_jepa,8,107,3,6e10/A_beta,H20.33.018,3.000509274,3.5480468934878675
programming_only_pca_jepa,8,107,3,6e10/A_beta,H20.33.025,3.225659769,1.713820896390837
programming_only_pca_jepa,8,107,3,6e10/A_beta,H20.33.028,0.377332871,4.229444772481848
programming_only_pca_jepa,8,107,3,6e10/A_beta,H20.33.032,2.207219434,1.1732153078939045
programming_only_pca_jepa,8,107,3,6e10/A_beta,H20.33.038,0.34648185,5.1669709351765984
programming_only_pca_jepa,8,107,3,6e10/A_beta,H20.33.041,1.66063891,1.7628362206874697
programming_only_pca_jepa,8,107,3,6e10/A_beta,H20.33.044,0.000532484,0.8784467610004254
programming_only_pca_jepa,8,107,3,6e10/A_beta,H20.33.045,10.3937098,4.105007368062905
programming_only_pca_jepa,8,107,3,6e10/A_beta,H21.33.018,0.630034814,2.9797387841728185
programming_only_pca_jepa,8,107,3,6e10/A_beta,H21.33.019,0.026073154,1.6703928852494052
programming_only_pca_jepa,8,107,3,6e10/A_beta,H21.33.030,1.130799083,1.953587186543024
programming_only_pca_jepa,8,107,3,6e10/A_beta,H21.33.037,0.000203861,1.806490003013865
programming_only_pca_jepa,8,107,3,6e10/A_beta,H21.33.044,1.307675521,3.2642729731894193
programming_only_pca_jepa,8,107,3,6e10/A_beta,H21.33.047,0.001590433,1.31074153636867
programming_only_pca_jepa,8,107,3,GFAP,H20.33.002,3.379974299,3.253323470531205
programming_only_pca_jepa,8,107,3,GFAP,H20.33.008,2.155014287,3.6345122949320015
programming_only_pca_jepa,8,107,3,GFAP,H20.33.016,2.013340932,3.0193994619774687
programming_only_pca_jepa,8,107,3,GFAP,H20.33.018,16.8535109,7.198900490221611
programming_only_pca_jepa,8,107,3,GFAP,H20.33.025,10.17637838,3.451691481492442
programming_only_pca_jepa,8,107,3,GFAP,H20.33.028,8.688608943,5.4381668430624215
programming_only_pca_jepa,8,107,3,GFAP,H20.33.032,1.848252153,4.980589160608929
programming_only_pca_jepa,8,107,3,GFAP,H20.33.038,1.369721491,6.061946651873486
programming_only_pca_jepa,8,107,3,GFAP,H20.33.041,4.404260651,5.470182019345236
programming_only_pca_jepa,8,107,3,GFAP,H20.33.044,5.333719733,4.534330620782219
programming_only_pca_jepa,8,107,3,GFAP,H20.33.045,15.11145679,7.628708885265718
programming_only_pca_jepa,8,107,3,GFAP,H21.33.018,2.823146618,3.7258739434929016
programming_only_pca_jepa,8,107,3,GFAP,H21.33.019,26.47735253,3.4022276809507765
programming_only_pca_jepa,8,107,3,GFAP,H21.33.030,9.239474878,5.783647598990917
programming_only_pca_jepa,8,107,3,GFAP,H21.33.037,1.84778157,5.420111532909961
programming_only_pca_jepa,8,107,3,GFAP,H21.33.044,10.09176194,5.6219681122408325
programming_only_pca_jepa,8,107,3,GFAP,H21.33.047,8.048915911,7.2537359209906676
programming_only_pca_jepa,8,107,3,Iba1,H20.33.002,2.475174768,3.9648450335495866
programming_only_pca_jepa,8,107,3,Iba1,H20.33.008,1.423919869,4.830307381576491
programming_only_pca_jepa,8,107,3,Iba1,H20.33.016,1.378781196,3.300392849147806
programming_only_pca_jepa,8,107,3,Iba1,H20.33.018,4.495065804,4.566829887196271
programming_only_pca_jepa,8,107,3,Iba1,H20.33.025,1.140085506,2.872948425210899
programming_only_pca_jepa,8,107,3,Iba1,H20.33.028,6.49415367,4.246006104753692
programming_only_pca_jepa,8,107,3,Iba1,H20.33.032,2.299509752,2.412514055855087
programming_only_pca_jepa,8,107,3,Iba1,H20.33.038,0.696723748,5.05763628227689
programming_only_pca_jepa,8,107,3,Iba1,H20.33.041,1.830671577,4.164413446387565
programming_only_pca_jepa,8,107,3,Iba1,H20.33.044,7.091355926,3.0287893156771277
programming_only_pca_jepa,8,107,3,Iba1,H20.33.045,2.645538686,4.093806688124245
programming_only_pca_jepa,8,107,3,Iba1,H21.33.018,3.842750143,4.302525307784422
programming_only_pca_jepa,8,107,3,Iba1,H21.33.019,2.524858341,3.1096780581020833
programming_only_pca_jepa,8,107,3,Iba1,H21.33.030,1.370065824,3.275675150765289
programming_only_pca_jepa,8,107,3,Iba1,H21.33.037,2.706449592,3.1953560915538404
programming_only_pca_jepa,8,107,3,Iba1,H21.33.044,5.702373748,4.3014442520125025
programming_only_pca_jepa,8,107,3,Iba1,H21.33.047,2.546147942,3.576776029241243
programming_only_pca_jepa,8,107,3,NeuN,H20.33.002,3.694813579,3.20340383908497
programming_only_pca_jepa,8,107,3,NeuN,H20.33.008,1.157823796,2.5347622574585453
programming_only_pca_jepa,8,107,3,NeuN,H20.33.016,1.797732397,3.1063007612231517
programming_only_pca_jepa,8,107,3,NeuN,H20.33.018,0.120715201,2.1820608970416226
programming_only_pca_jepa,8,107,3,NeuN,H20.33.025,4.510280882,3.501613622519643
programming_only_pca_jepa,8,107,3,NeuN,H20.33.028,0.089542907,1.290823316217501
programming_only_pca_jepa,8,107,3,NeuN,H20.33.032,1.843221649,5.187443156218013
programming_only_pca_jepa,8,107,3,NeuN,H20.33.038,0.071346871,0.38774826514160443
programming_only_pca_jepa,8,107,3,NeuN,H20.33.041,1.947566632,3.7153439098937
programming_only_pca_jepa,8,107,3,NeuN,H20.33.044,3.93853806,4.806757199368113
programming_only_pca_jepa,8,107,3,NeuN,H20.33.045,2.535692969,1.942467547405093
programming_only_pca_jepa,8,107,3,NeuN,H21.33.018,0.688790683,2.3426916255479657
programming_only_pca_jepa,8,107,3,NeuN,H21.33.019,1.016675775,3.3209852479016146
programming_only_pca_jepa,8,107,3,NeuN,H21.33.030,5.713642011,4.376560007480179
programming_only_pca_jepa,8,107,3,NeuN,H21.33.037,4.550019022,4.16450588751121
programming_only_pca_jepa,8,107,3,NeuN,H21.33.044,0.177981557,2.3780738568299404
programming_only_pca_jepa,8,107,3,NeuN,H21.33.047,6.072337602,5.194242783313086
programming_only_pca_jepa,8,107,4,AT8,H20.33.011,0.903202772,0.2974984833701675
programming_only_pca_jepa,8,107,4,AT8,H20.33.014,0.235346855,-0.7269959563282893
programming_only_pca_jepa,8,107,4,AT8,H20.33.027,0.101750643,1.0775806214704966
programming_only_pca_jepa,8,107,4,AT8,H20.33.031,1.605939852,0.42550016284790004
programming_only_pca_jepa,8,107,4,AT8,H20.33.033,1.200098662,1.1520721479678167
programming_only_pca_jepa,8,107,4,AT8,H20.33.035,0.013502549,1.011852279122809
programming_only_pca_jepa,8,107,4,AT8,H20.33.039,0.274923388,-0.35983188891658613
programming_only_pca_jepa,8,107,4,AT8,H21.33.003,0.007572086,-0.05069196450813962
programming_only_pca_jepa,8,107,4,AT8,H21.33.006,0.072875885,-0.27652072609075806
programming_only_pca_jepa,8,107,4,AT8,H21.33.012,0.011590787,-0.016162217909893473
programming_only_pca_jepa,8,107,4,AT8,H21.33.016,0.081182247,-0.8358891387279639
programming_only_pca_jepa,8,107,4,AT8,H21.33.017,0.474951992,0.7934119674029373
programming_only_pca_jepa,8,107,4,AT8,H21.33.021,0.019594538,1.901158836642516
programming_only_pca_jepa,8,107,4,AT8,H21.33.027,0.650423677,0.7677957128887238
programming_only_pca_jepa,8,107,4,AT8,H21.33.029,1.888201808,2.20886327830083
programming_only_pca_jepa,8,107,4,AT8,H21.33.036,1.934429141,0.6979628312765753
programming_only_pca_jepa,8,107,4,AT8,H21.33.046,0.536235038,2.3772635501434145
programming_only_pca_jepa,8,107,4,6e10/A_beta,H20.33.011,6.44630744,1.7555357058108063
programming_only_pca_jepa,8,107,4,6e10/A_beta,H20.33.014,1.383656429,0.9395627669613882
programming_only_pca_jepa,8,107,4,6e10/A_beta,H20.33.027,0.622260668,3.2207451838607075
programming_only_pca_jepa,8,107,4,6e10/A_beta,H20.33.031,3.162984639,1.796697285241169
programming_only_pca_jepa,8,107,4,6e10/A_beta,H20.33.033,6.495166629,2.820985312511004
programming_only_pca_jepa,8,107,4,6e10/A_beta,H20.33.035,0.001108222,1.747674365266961
programming_only_pca_jepa,8,107,4,6e10/A_beta,H20.33.039,0.570678226,1.2332716591463682
programming_only_pca_jepa,8,107,4,6e10/A_beta,H21.33.003,0.000168494,1.4309236392490718
programming_only_pca_jepa,8,107,4,6e10/A_beta,H21.33.006,6.975808464,1.8158703767424764
programming_only_pca_jepa,8,107,4,6e10/A_beta,H21.33.012,0.09800745,1.6281489849557702
programming_only_pca_jepa,8,107,4,6e10/A_beta,H21.33.016,0.001530732,0.9127607022523105
programming_only_pca_jepa,8,107,4,6e10/A_beta,H21.33.017,0.577381515,2.7349461494325524
programming_only_pca_jepa,8,107,4,6e10/A_beta,H21.33.021,1.290035963,2.794624901574475
programming_only_pca_jepa,8,107,4,6e10/A_beta,H21.33.027,3.582815402,0.8664804113199813
programming_only_pca_jepa,8,107,4,6e10/A_beta,H21.33.029,9.060768751,2.4784221807989284
programming_only_pca_jepa,8,107,4,6e10/A_beta,H21.33.036,3.048089522,1.6487764841055061
programming_only_pca_jepa,8,107,4,6e10/A_beta,H21.33.046,2.584244759,1.93389591123458
programming_only_pca_jepa,8,107,4,GFAP,H20.33.011,3.40095757,4.860730138843599
programming_only_pca_jepa,8,107,4,GFAP,H20.33.014,2.05193882,5.304852963056971
programming_only_pca_jepa,8,107,4,GFAP,H20.33.027,1.717142698,6.4425780204838485
programming_only_pca_jepa,8,107,4,GFAP,H20.33.031,6.592855511,4.122235780809664
programming_only_pca_jepa,8,107,4,GFAP,H20.33.033,8.476540658,9.495036985950199
programming_only_pca_jepa,8,107,4,GFAP,H20.33.035,0.612357615,6.419589973670164
programming_only_pca_jepa,8,107,4,GFAP,H20.33.039,5.322359731,5.584701298209568
programming_only_pca_jepa,8,107,4,GFAP,H21.33.003,2.236767775,5.470990565904971
programming_only_pca_jepa,8,107,4,GFAP,H21.33.006,3.008537864,4.078142872406339
programming_only_pca_jepa,8,107,4,GFAP,H21.33.012,5.11057359,4.365478973952841
programming_only_pca_jepa,8,107,4,GFAP,H21.33.016,3.071835549,3.7429249929156896
programming_only_pca_jepa,8,107,4,GFAP,H21.33.017,6.378500152,3.1656896289738556
programming_only_pca_jepa,8,107,4,GFAP,H21.33.021,4.774133129,6.810314647934171
programming_only_pca_jepa,8,107,4,GFAP,H21.33.027,2.355085391,5.715642746464154
programming_only_pca_jepa,8,107,4,GFAP,H21.33.029,3.482184575,6.954410274998968
programming_only_pca_jepa,8,107,4,GFAP,H21.33.036,0.794675483,3.8168846148594175
programming_only_pca_jepa,8,107,4,GFAP,H21.33.046,18.10955287,5.7081796741020305
programming_only_pca_jepa,8,107,4,Iba1,H20.33.011,7.445298151,2.5812754557115367
programming_only_pca_jepa,8,107,4,Iba1,H20.33.014,1.00351526,2.1545224452853744
